440150370031	Voice	MiddlePassive	Middle
440150410011	Voice	MiddlePassive	Middle
440160010101	Voice	Middle	Active
440160040031	Voice	MiddlePassive	Middle
440160100131	Voice	MiddlePassive	Middle
440160120061	Case	Genitive	Nominative
440160140091	Voice	MiddlePassive	Middle
440160160031	Voice	MiddlePassive	Middle
440160160221	Voice	MiddlePassive	Middle
440160210081	Voice	MiddlePassive	Middle
440160250081	Voice	MiddlePassive	Middle
440160250121	Voice	MiddlePassive	Middle
440160360201	Voice	MiddlePassive	Middle
440170040151	Voice	MiddlePassive	Middle
440170070021	Voice	MiddlePassive	Middle
440170140091	Voice	MiddlePassive	Middle
440170150201	Gender	Neuter	
440170150201	Number	Plural	
440170150201	Case	Accusative	
440170160051	Voice	MiddlePassive	Middle
440170170011	Voice	MiddlePassive	Middle
440170170111	Voice	MiddlePassive	Middle
440170190101	Voice	MiddlePassive	Middle
440170200091	Voice	MiddlePassive	Middle
440170200141	Case	Nominative	Accusative
440170230011	Voice	MiddlePassive	Middle
440170250061	Voice	MiddlePassive	Middle
440170270141	Gender	Feminine	
440170270141	Number	Singular	
440170270141	Case	Accusative	
440180030041	Gender	Masculine	Neuter
440180030101	Number	Singular	Plural
440180040011	Voice	MiddlePassive	Middle
440180050181	Voice	MiddlePassive	Middle
440180070111	Voice	MiddlePassive	Middle
440180090121	Voice	MiddlePassive	Middle
440180130101	Voice	MiddlePassive	Middle
440180150201	Voice	MiddlePassive	Middle
440180230061	Voice	MiddlePassive	Middle
440180250201	Voice	MiddlePassive	Middle
440180250211	Gender	Neuter	
440180250211	Number	Singular	
440180250211	Case	Accusative	
440180260041	Voice	MiddlePassive	Middle
440180260171	Gender	Neuter	
440180260171	Number	Singular	
440180260171	Case	Accusative	
440180270011	Voice	MiddlePassive	Middle
440180270191	Gender	Neuter	
440180270191	Number	Singular	
440180270191	Case	Accusative	
440180280051	Voice	MiddlePassive	Middle
440190040131	Voice	MiddlePassive	Middle
440190080061	Voice	MiddlePassive	Middle
440190080101	Voice	MiddlePassive	Middle
440190090211	Voice	MiddlePassive	Middle
440190120251	Voice	MiddlePassive	Middle
440190130061	Voice	MiddlePassive	Middle
440190150161	Voice	MiddlePassive	Middle
440190180051	Voice	MiddlePassive	Middle
440190210161	Voice	MiddlePassive	Middle
440190250111	Voice	MiddlePassive	Middle
440190260071	Gender	Neuter	
440190260071	Number	Singular	
440190260071	Case	Accusative	
440190260291	Voice	MiddlePassive	Middle
440190270021	Gender	Neuter	
440190270021	Number	Singular	
440190270021	Case	Accusative	
440190270371	Voice	MiddlePassive	Middle
440190300031	Voice	MiddlePassive	Middle
440190330181	Voice	MiddlePassive	Middle
440190350091	Case	Nominative	Vocative
440200010161	Voice	MiddlePassive	Middle
440200040011	Voice	MiddlePassive	Middle
440200070131	Voice	MiddlePassive	Middle
440200090011	Voice	MiddlePassive	Middle
440200090131	Voice	MiddlePassive	Middle
440200090171	Gender	Neuter	
440200090171	Number	Singular	
440200090171	Case	Accusative	
440200130181	Voice	MiddlePassive	Middle
440200150161	Voice	MiddlePassive	Middle
440200180091	Voice	MiddlePassive	Middle
440200210011	Voice	MiddlePassive	Middle
440200220031	Voice	Middle	Active
440200220081	Voice	MiddlePassive	Middle
440200230091	Voice	MiddlePassive	Middle
440200250031	Voice	Middle	Active
440200260021	Voice	MiddlePassive	Middle
440200290141	Voice	MiddlePassive	Middle
440200320151	Voice	MiddlePassive	Middle
440200350081	Voice	MiddlePassive	Middle
440200380011	Voice	MiddlePassive	Middle
440210030211	Voice	MiddlePassive	Middle
440210050091	Voice	MiddlePassive	Middle
440210130161	Gender	Neuter	
440210130161	Number	Singular	
440210130161	Case	Accusative	
440210140111	Voice	MiddlePassive	Middle
440210190041	Voice	MiddlePassive	Middle
440210260081	Voice	MiddlePassive	Middle
440210330131	Voice	MiddlePassive	Middle
440210340101	Voice	MiddlePassive	Middle
440210390171	Voice	MiddlePassive	Middle
440220050211	Voice	MiddlePassive	Middle
440220060041	Voice	MiddlePassive	Middle
440220100131	Voice	MiddlePassive	Middle
440220170081	Voice	MiddlePassive	Middle
440220180151	Voice	MiddlePassive	Middle
440220190051	Voice	MiddlePassive	Middle
440220210051	Voice	MiddlePassive	Middle
440220210101	Gender	Feminine	
440220210101	Number	Singular	
440220210101	Case	Accusative	
440220300041	Voice	MiddlePassive	Middle
440230010141	Voice	MiddlePassive	Middle
440230030161	Voice	MiddlePassive	Middle
440230070041	Tense	Aorist	Present
440230090141	Voice	MiddlePassive	Middle
440230100031	Voice	MiddlePassive	Middle
440230140161	Tense	Present	Aorist
440230150181	Gender	Neuter	
440230150181	Number	Singular	
440230150181	Case	Accusative	
440230170121	Tense	Aorist	Present
440230190121	Voice	MiddlePassive	Middle
440230200191	Gender	Neuter	Masculine
440230200191	Case	Accusative	Nominative
440230200221	Voice	MiddlePassive	Middle
440230210291	Voice	MiddlePassive	Middle
440230280011	Voice	MiddlePassive	Middle
440230320071	Voice	MiddlePassive	Middle
440230350161	Voice	MiddlePassive	Passive
440240020161	Voice	MiddlePassive	Middle
440240030051	Voice	MiddlePassive	Middle
440240040051	Gender	Neuter	
440240040051	Number	Singular	
440240040051	Case	Accusative	
440240100191	Voice	MiddlePassive	Middle
440240100241	Voice	MiddlePassive	Middle
440240110011	Voice	MiddlePassive	Middle
440240120101	Voice	MiddlePassive	Middle
440240130031	Voice	MiddlePassive	Middle
440240150101	Voice	MiddlePassive	Middle
440240160161	Gender	Masculine	Neuter
440240220061	Gender	Neuter	
440240220061	Number	Singular	
440240220061	Case	Accusative	
440240250011	Voice	MiddlePassive	Middle
440240250211	Voice	MiddlePassive	Middle
440240260131	Gender	Neuter	
440240260131	Number	Singular	
440240260131	Case	Accusative	
440250040161	Voice	MiddlePassive	Middle
440250080031	Voice	MiddlePassive	Middle
440250100211	Gender	Neuter	
440250100211	Number	Singular	
440250100211	Case	Accusative	
440250110111	Voice	MiddlePassive	Middle
440250110241	Voice	MiddlePassive	Middle
440250160091	Voice	MiddlePassive	Middle
440250200101	Voice	MiddlePassive	Middle
440250200111	Voice	MiddlePassive	Middle
440250220061	Voice	MiddlePassive	Middle
440250240081	Case	Nominative	Vocative
440250240091	Case	Nominative	Vocative
440250240101	Case	Nominative	Vocative
440260010181	Voice	MiddlePassive	Middle
440260020091	Voice	MiddlePassive	Middle
440260020161	Voice	MiddlePassive	Middle
440260030141	Voice	MiddlePassive	Middle
440260110131	Voice	MiddlePassive	Middle
440260120031	Voice	MiddlePassive	Middle
440260130211	Voice	MiddlePassive	Middle
440260200051	Gender	Neuter	
440260200051	Number	Singular	
440260200051	Case	Accusative	
440260210101	Voice	MiddlePassive	Middle
440260220131	Voice	MiddlePassive	Middle
440260220271	Voice	MiddlePassive	Middle
440260240041	Voice	MiddlePassive	Middle
440260240111	Voice	MiddlePassive	Middle
440260250051	Voice	MiddlePassive	Middle
440260250141	Voice	MiddlePassive	Middle
440260260011	Voice	MiddlePassive	Middle
440260260101	Voice	MiddlePassive	Middle
440260290131	Gender	Masculine	Neuter
440260290151	Gender	Masculine	
440260290151	Number	Singular	
440260290151	Case	Accusative	
440260300131	Voice	MiddlePassive	Middle
440260320071	Voice	MiddlePassive	Middle
440270080031	Voice	MiddlePassive	Middle
440270100121	Gender	Neuter	
440270100121	Number	Singular	
440270100121	Case	Accusative	
440270120161	Voice	MiddlePassive	Middle
440270130101	Voice	MiddlePassive	Middle
440270150071	Voice	MiddlePassive	Middle
440270170041	Voice	MiddlePassive	Middle
440270170081	Voice	MiddlePassive	Middle
440270200141	Voice	MiddlePassive	Middle
440270200151	Gender	Neuter	
440270200151	Number	Singular	
440270200151	Case	Accusative	
440270240031	Voice	MiddlePassive	Middle
440270240101	Voice	Middle	Active
440270240111	Voice	MiddlePassive	Middle
440270280061	Gender	Neuter	
440270280061	Number	Singular	
440270280061	Case	Accusative	
440270290011	Voice	MiddlePassive	Middle
440270290141	Voice	MiddlePassive	Middle
440270310191	Voice	MiddlePassive	Middle
440270330031	Gender	Masculine	Neuter
440270330061	Voice	MiddlePassive	Middle
440270390171	Voice	MiddlePassive	Middle
440270390191	Voice	MiddlePassive	Middle
440270430041	Voice	MiddlePassive	Middle
440270430151	Voice	MiddlePassive	Middle
440280060221	Voice	MiddlePassive	Middle
440280080111	Voice	MiddlePassive	Middle
440280090131	Voice	MiddlePassive	Middle
440280180041	Voice	MiddlePassive	Middle
440280200201	Voice	MiddlePassive	Passive
440280230141	Voice	MiddlePassive	Middle
440280300091	Voice	MiddlePassive	Middle
440280300121	Voice	MiddlePassive	Middle
510010030131	Voice	MiddlePassive	Middle
510010050051	Voice	MiddlePassive	Middle
510010090131	Voice	MiddlePassive	Middle
510010130021	Voice	MiddlePassive	Middle
510010220031	Person	Third	Second
510010220031	Voice	Active	Passive
510010220031	Number	Singular	Plural
510010290051	Voice	MiddlePassive	Middle
510020040061	Voice	MiddlePassive	Middle
510030010171	Voice	MiddlePassive	Middle
510030060031	Voice	MiddlePassive	Middle
510030070021	Gender	Masculine	Neuter
510030090021	Voice	MiddlePassive	Middle
510030130011	Voice	MiddlePassive	Middle
510030130041	Voice	MiddlePassive	Middle
510030150201	Voice	MiddlePassive	Middle
510030180011	Case	Nominative	Vocative
510030180021	Case	Nominative	Vocative
510030180031	Voice	MiddlePassive	Passive
510030190011	Case	Nominative	Vocative
510030190021	Case	Nominative	Vocative
510030200011	Case	Nominative	Vocative
510030200021	Case	Nominative	Vocative
510030210011	Case	Nominative	Vocative
510030210021	Case	Nominative	Vocative
510030220011	Case	Nominative	Vocative
510030220021	Case	Nominative	Vocative
510030220191	Voice	MiddlePassive	Middle
510030230061	Voice	MiddlePassive	Middle
510040010011	Case	Nominative	Vocative
510040010021	Case	Nominative	Vocative
510040030011	Voice	MiddlePassive	Middle
510040060151	Voice	MiddlePassive	Middle
510040100011	Voice	MiddlePassive	Middle
510040120011	Voice	MiddlePassive	Middle
510040120111	Voice	MiddlePassive	Middle
510040140011	Voice	MiddlePassive	Middle
490010200021	Tense	Aorist	Perfect
490010210151	Gender	Neuter	
490010210151	Number	Singular	
490010210151	Case	Accusative	
490020050081	Gender	Masculine	
490020050081	Number	Singular	
490020070071	Voice	MiddlePassive	Middle
490020130101	Gender	Feminine	
490020130101	Number	Singular	
490020130101	Case	Accusative	
490020170071	Gender	Feminine	
490020170071	Number	Singular	
490020170071	Case	Accusative	
490030030111	Gender	Masculine	Neuter
490030040031	Voice	MiddlePassive	Middle
490030200031	Voice	MiddlePassive	Middle
490040020081	Voice	MiddlePassive	Middle
490040140051	Voice	MiddlePassive	Middle
490040160181	Gender	Neuter	Masculine
490040160191	Gender	Neuter	Masculine
490040170051	Voice	MiddlePassive	Middle
490040260011	Voice	MiddlePassive	Passive
490040280081	Voice	MiddlePassive	Middle
490040290091	Voice	MiddlePassive	Middle
490040320011	Voice	MiddlePassive	Middle
490040320071	Voice	MiddlePassive	Middle
490050010011	Voice	MiddlePassive	Middle
490050060091	Voice	MiddlePassive	Middle
490050070031	Voice	MiddlePassive	Middle
490050120041	Voice	MiddlePassive	Middle
490050120041	Case	Nominative	Accusative
490050140101	Case	Nominative	Vocative
490050140111	Case	Nominative	Vocative
490050170041	Voice	MiddlePassive	Middle
490050220011	Case	Nominative	Vocative
490050220021	Case	Nominative	Vocative
490050250011	Case	Nominative	Vocative
490050250021	Case	Nominative	Vocative
490050310131	Case	Accusative	Dative
490050310141	Case	Accusative	Dative
490050330191	Voice	MiddlePassive	Middle
490060010011	Case	Nominative	Vocative
490060010021	Case	Nominative	Vocative
490060040021	Case	Nominative	Vocative
490060040031	Case	Nominative	Vocative
490060050011	Case	Nominative	Vocative
490060050021	Case	Nominative	Vocative
490060090021	Case	Nominative	Vocative
490060090031	Case	Nominative	Vocative
490060110081	Voice	MiddlePassive	Middle
490060180061	Voice	MiddlePassive	Middle
480010060051	Voice	MiddlePassive	Middle
480010200051	Voice	Middle	Active
480010200111	Voice	MiddlePassive	Middle
480010230011	Gender	Neuter	
480010230011	Number	Singular	
480010230011	Case	Accusative	
480020060101	Case	Accusative	Nominative
480020070021	Gender	Neuter	
480020070021	Number	Singular	
480020070021	Case	Accusative	
480020100011	Gender	Neuter	
480020100011	Number	Singular	
480020100011	Case	Accusative	
480020120191	Voice	MiddlePassive	Middle
480030020021	Gender	Neuter	
480030020021	Number	Singular	
480030020021	Case	Accusative	
480030030081	Voice	MiddlePassive	Middle
480030070101	Case	Genitive	Nominative
480030150121	Voice	MiddlePassive	Middle
480030180151	Voice	MiddlePassive	Middle
480030210161	Voice	MiddlePassive	Middle
480040060181	Gender	Masculine	
480040060181	Number	Singular	
480040060181	Case	Vocative	
480040060191	Case	Nominative	Vocative
480040060201	Case	Nominative	Vocative
480040110011	Voice	MiddlePassive	Middle
480040120011	Voice	MiddlePassive	Middle
480040120091	Voice	MiddlePassive	Middle
480040180031	Voice	MiddlePassive	Passive
480040180091	Gender	Neuter	
480040180091	Number	Singular	
480040180091	Case	Accusative	
480040210031	Case	Nominative	Vocative
480040210061	Case	Nominative	Vocative
480040270051	Case	Nominative	Vocative
480040270071	Case	Nominative	Vocative
480040270111	Case	Nominative	Vocative
480040270131	Case	Nominative	Vocative
480050030011	Voice	MiddlePassive	Middle
480050050081	Voice	MiddlePassive	Middle
480050120011	Tense	Aorist	
480050120011	Person	First	
480050120011	Number	Singular	
480050120011	Mood	Indicative	
480050120011	Voice	Active	
480050130071	Gender	Neuter	
480050130071	Number	Singular	
480050130071	Case	Accusative	
480050170171	Voice	MiddlePassive	Middle
480050200051	Number	Singular	Plural
480050260021	Voice	MiddlePassive	Middle
480060100061	Voice	MiddlePassive	Middle
480060120101	Gender	Neuter	
480060120101	Number	Singular	
480060120101	Case	Accusative	
480060130041	Tense	Present	Perfect
480060140051	Voice	MiddlePassive	Middle
580010080081	Case	Nominative	Vocative
580010080091	Case	Nominative	Vocative
580010130081	Voice	MiddlePassive	Middle
580020010101	Voice	Passive	Active
580020060101	Voice	MiddlePassive	Middle
580020060161	Voice	MiddlePassive	Middle
580020070031	Gender	Neuter	
580020070031	Number	Singular	
580020070031	Case	Accusative	
580020090031	Gender	Neuter	
580020090031	Number	Singular	
580020090031	Case	Accusative	
580020110151	Voice	MiddlePassive	Middle
580020130101	Voice	Middle	Active
580020150081	Gender	Neuter	Masculine
580020160051	Voice	MiddlePassive	Middle
580020160091	Voice	MiddlePassive	Middle
580020180071	Voice	MiddlePassive	Middle
580030010061	Case	Nominative	Vocative
580030080021	Tense	Present	Aorist
580030150111	Tense	Present	Aorist
580040030011	Voice	MiddlePassive	Middle
580040060101	Gender	Neuter	
580040060101	Number	Singular	
580040060101	Case	Accusative	
580040070211	Tense	Present	Aorist
580040120161	Voice	MiddlePassive	Middle
580040150061	Voice	MiddlePassive	Middle
580040160011	Voice	MiddlePassive	Middle
580050020021	Voice	MiddlePassive	Middle
580050020101	Voice	MiddlePassive	Passive
580050070141	Voice	MiddlePassive	Middle
580060020021	Case	Genitive	Accusative
580060070081	Voice	MiddlePassive	Middle
580060090091	Voice	MiddlePassive	Middle
580060170031	Gender	Neuter	
580060170031	Number	Singular	
580060170031	Case	Accusative	
580060170041	Voice	MiddlePassive	Middle
580060180191	Voice	MiddlePassive	Middle
580060190121	Voice	MiddlePassive	Middle
580070020081	Gender	Neuter	
580070020081	Number	Singular	
580070020081	Case	Accusative	
580070120101	Voice	MiddlePassive	Middle
580070180041	Voice	MiddlePassive	Middle
580070250071	Voice	MiddlePassive	Middle
580070250091	Voice	MiddlePassive	Middle
580070270101	Gender	Neuter	
580070270101	Number	Singular	
580070270101	Case	Accusative	
580080080011	Voice	MiddlePassive	Middle
580080080031	Case	Accusative	Dative
580080080051	Voice	Middle	Active
580080080071	Voice	MiddlePassive	Middle
580090020211	Gender	Neuter	Feminine
580090020211	Number	Plural	Singular
580090030091	Gender	Neuter	Feminine
580090030091	Number	Plural	Singular
580090060111	Gender	Masculine	Neuter
580090090161	Voice	MiddlePassive	Middle
580090100011	Gender	Neuter	
580090100011	Number	Singular	
580090100011	Case	Accusative	
580090100141	Voice	MiddlePassive	Middle
580090190271	Gender	Masculine	Feminine
580090220141	Voice	MiddlePassive	Middle
580090250091	Voice	MiddlePassive	Middle
580090270041	Voice	MiddlePassive	Middle
580090280131	Gender	Neuter	Masculine
580090280191	Voice	MiddlePassive	Middle
580100010261	Voice	MiddlePassive	Middle
580100010281	Voice	MiddlePassive	Middle
580100050021	Voice	MiddlePassive	Middle
580100070131	Case	Nominative	Vocative
580100070141	Case	Nominative	Vocative
580100070031	Voice	Middle	Active
580100080011	Gender	Neuter	
580100080011	Number	Singular	
580100080011	Case	Accusative	
580100090031	Voice	Middle	Active
580100110171	Voice	MiddlePassive	Middle
580100130031	Voice	MiddlePassive	Middle
580100220011	Voice	MiddlePassive	Middle
580100220151	Voice	MiddlePassive	Passive
580100320011	Voice	MiddlePassive	Passive
580100370071	Voice	MiddlePassive	Middle
580110030121	Voice	MiddlePassive	Middle
580110060101	Voice	MiddlePassive	Middle
580110060201	Voice	MiddlePassive	Middle
580110080161	Voice	MiddlePassive	Middle
580110080181	Voice	MiddlePassive	Middle
580110100011	Voice	MiddlePassive	Middle
580110150051	Tense	Imperfect	Present
580110160101	Voice	MiddlePassive	Middle
580110250031	Voice	MiddlePassive	Middle
580110320081	Voice	MiddlePassive	Middle
580120010061	Voice	MiddlePassive	Middle
580120010211	Voice	MiddlePassive	Middle
580120020131	Voice	MiddlePassive	Middle
580120030101	Number	Singular	Plural
580120040081	Voice	MiddlePassive	Middle
580120050021	Voice	MiddlePassive	Middle
580120050091	Voice	MiddlePassive	Middle
580120060111	Voice	MiddlePassive	Middle
580120090111	Voice	Passive	Middle
580120110141	Gender	Neuter	
580120110141	Number	Singular	
580120110141	Case	Accusative	
580120250231	Voice	MiddlePassive	Middle
580120260101	Voice	MiddlePassive	Middle
580120260171	Gender	Neuter	
580120260171	Number	Singular	
580120260171	Case	Accusative	
580130020041	Voice	MiddlePassive	Middle
580130030011	Voice	MiddlePassive	Middle
580130070031	Voice	MiddlePassive	Middle
580130070181	Voice	MiddlePassive	Middle
580130130021	Voice	MiddlePassive	Middle
580130160071	Voice	MiddlePassive	Middle
580130170011	Voice	MiddlePassive	Passive
580130170031	Voice	MiddlePassive	Middle
580130180011	Voice	MiddlePassive	Middle
580130190071	Gender	Neuter	
580130190071	Number	Singular	
580130190071	Case	Accusative	
580130220051	Voice	MiddlePassive	Middle
580130220131	Gender	Neuter	Masculine
580130230101	Gender	Neuter	
580130230101	Number	Singular	
580130230101	Case	Accusative	
580130230111	Voice	MiddlePassive	Middle
580130240041	Voice	MiddlePassive	Middle
580130240101	Voice	MiddlePassive	Middle
430010090101	Voice	MiddlePassive	Middle
430010150151	Voice	MiddlePassive	Middle
430010270041	Voice	MiddlePassive	Middle
430010290061	Voice	MiddlePassive	Middle
430010300091	Voice	MiddlePassive	Middle
430010320061	Voice	MiddlePassive	Middle
430010390031	Voice	MiddlePassive	Middle
430010410031	Gender	Neuter	
430010410031	Number	Singular	
430010410031	Case	Accusative	
430010460071	Voice	MiddlePassive	Middle
430010460151	Voice	MiddlePassive	Middle
430010470061	Voice	MiddlePassive	Middle
430020060121	Voice	MiddlePassive	Middle
430020100061	Gender	Neuter	
430020100061	Number	Singular	
430020100061	Case	Accusative	
430020140161	Voice	MiddlePassive	Middle
430020150211	Number	Singular	Plural
430020150221	Number	Singular	Plural
430030020181	Voice	MiddlePassive	Middle
430030030161	Voice	MiddlePassive	Middle
430030040071	Voice	MiddlePassive	Middle
430030040131	Voice	MiddlePassive	Middle
430030040201	Gender	Neuter	
430030040201	Number	Singular	
430030040201	Case	Accusative	
430030050161	Voice	MiddlePassive	Middle
430030080151	Voice	MiddlePassive	Middle
430030090071	Voice	MiddlePassive	Middle
430030200111	Voice	MiddlePassive	Middle
430030210061	Voice	MiddlePassive	Middle
430030260251	Voice	MiddlePassive	Middle
430030270061	Voice	MiddlePassive	Middle
430030300061	Voice	MiddlePassive	Middle
430030310031	Voice	MiddlePassive	Middle
430030310251	Voice	MiddlePassive	Middle
430040040041	Voice	MiddlePassive	Middle
430040050011	Voice	MiddlePassive	Middle
430040060141	Voice	MiddlePassive	Middle
430040070011	Voice	MiddlePassive	Middle
430040090211	Voice	MiddlePassive	Middle
430040140291	Voice	MiddlePassive	Middle
430040150161	Voice	MiddlePassive	Middle
430040210091	Voice	MiddlePassive	Middle
430040230021	Voice	MiddlePassive	Middle
430040250081	Voice	MiddlePassive	Middle
430040270031	Gender	Masculine	Neuter
430040290011	Tense	Present	Aorist
430040300061	Voice	MiddlePassive	Middle
430040350111	Voice	MiddlePassive	Middle
430040350121	Voice	Middle	Active
430040500051	Voice	MiddlePassive	Middle
430040500211	Voice	MiddlePassive	Middle
430040520091	Gender	Neuter	
430040520091	Number	Singular	
430040520091	Case	Accusative	
430050030031	Voice	MiddlePassive	Middle
430050060051	Voice	MiddlePassive	Middle
430050070221	Voice	MiddlePassive	Middle
430050170111	Voice	MiddlePassive	Middle
430050170131	Voice	MiddlePassive	Middle
430050180121	Gender	Neuter	
430050180121	Number	Singular	
430050180121	Case	Accusative	
430050190131	Voice	MiddlePassive	Middle
430050240231	Voice	MiddlePassive	Middle
430050250061	Voice	MiddlePassive	Middle
430050280051	Voice	MiddlePassive	Middle
430050300021	Voice	MiddlePassive	Middle
430050440021	Voice	MiddlePassive	Middle
430060030091	Voice	MiddlePassive	Middle
430060050121	Voice	MiddlePassive	Middle
430060110111	Voice	MiddlePassive	Middle
430060140161	Voice	MiddlePassive	Middle
430060150061	Voice	MiddlePassive	Middle
430060170051	Voice	MiddlePassive	Middle
430060190201	Voice	MiddlePassive	Middle
430060200081	Voice	MiddlePassive	Middle
430060270011	Voice	MiddlePassive	Middle
430060280081	Voice	MiddlePassive	Middle
430060300151	Voice	MiddlePassive	Middle
430060350121	Voice	MiddlePassive	Middle
430060370121	Voice	MiddlePassive	Middle
430060390191	Mood	Subjunctive	Indicative
430060390191	Tense	Aorist	Future
430060440021	Voice	MiddlePassive	Middle
430060450191	Voice	MiddlePassive	Middle
430060510191	Voice	Active	Middle
430060520011	Voice	MiddlePassive	Middle
430060520091	Voice	MiddlePassive	Middle
430060600151	Voice	MiddlePassive	Middle
430060650091	Voice	MiddlePassive	Middle
430060660021	Gender	Masculine	Neuter
430070070021	Voice	MiddlePassive	Middle
430070090041	Number	Singular	Plural
430070090041	Case	Nominative	Dative
430070270101	Voice	MiddlePassive	Middle
430070340131	Voice	MiddlePassive	Middle
430070350101	Voice	MiddlePassive	Middle
430070350231	Voice	MiddlePassive	Middle
430070360201	Voice	MiddlePassive	Middle
430070370191	Voice	MiddlePassive	Middle
430070390071	Case	Accusative	Genitive
430070410171	Voice	MiddlePassive	Middle
430070420181	Voice	MiddlePassive	Middle
430070510111	Gender	Neuter	
430070510111	Number	Singular	
430070510111	Case	Accusative	
430070530021	Voice	Passive	Active
430070530021	Mood	Indicative	Participle
430070530021	Tense	Aorist	Imperfect
430080020041	Tense	Aorist	Present
430080020121	Voice	MiddlePassive	Middle
430080040051	Gender	Feminine	Masculine
430080040051	Number	Singular	Plural
430080080061	Gender	Feminine	Masculine
430080080061	Case	Accusative	Dative
430080090011	Case	Nominative	Genitive
430080090041	Voice	MiddlePassive	Middle
430080090041	Number	Plural	Singular
430080100071	Case	Vocative	Dative
430080140281	Voice	MiddlePassive	Middle
430080210211	Voice	MiddlePassive	Middle
430080220151	Voice	MiddlePassive	Middle
430080430111	Voice	MiddlePassive	Middle
430090040031	Voice	MiddlePassive	Middle
430090040121	Voice	MiddlePassive	Middle
430090040161	Voice	MiddlePassive	Middle
430090040171	Voice	MiddlePassive	Middle
430090080181	Voice	MiddlePassive	Middle
430090160231	Voice	MiddlePassive	Middle
430090180141	Gender	Neuter	Masculine
430090220071	Voice	MiddlePassive	Middle
430090330081	Voice	MiddlePassive	Middle
430100010071	Voice	MiddlePassive	Middle
430100020031	Voice	MiddlePassive	Middle
430100040081	Voice	MiddlePassive	Middle
430100050051	Mood	Indicative	Subjunctive
430100050051	Tense	Future	Aorist
430100100041	Voice	MiddlePassive	Middle
430100100191	Gender	Neuter	
430100100191	Number	Singular	
430100100191	Case	Accusative	
430100120161	Voice	MiddlePassive	Middle
430100180021	Tense	Present	Imperfect
430100200091	Voice	MiddlePassive	Middle
430100210081	Voice	MiddlePassive	Middle
430100210111	Voice	MiddlePassive	Middle
430100290041	Gender	Neuter	Masculine
430100290041	Case	Accusative	Nominative
430100290081	Gender	Neuter	Masculine
430100290121	Voice	MiddlePassive	Middle
430100350141	Voice	MiddlePassive	Middle
430110110121	Voice	MiddlePassive	Passive
430110110141	Voice	MiddlePassive	Middle
430110120081	Voice	MiddlePassive	Passive
430110200081	Voice	MiddlePassive	Middle
430110200161	Voice	MiddlePassive	Middle
430110270201	Voice	MiddlePassive	Middle
430110290061	Gender	Neuter	
430110290061	Number	Singular	
430110290061	Case	Accusative	
430110290081	Voice	MiddlePassive	Middle
430110310121	Voice	MiddlePassive	Middle
430110340091	Voice	MiddlePassive	Middle
430110370071	Voice	MiddlePassive	Middle
430110380041	Voice	MiddlePassive	Middle
430110380071	Voice	MiddlePassive	Middle
430110380161	Voice	MiddlePassive	Middle
430110430081	Tense	Present	Aorist
430110500021	Voice	MiddlePassive	Middle
430110520061	Gender	Neuter	
430110520061	Number	Singular	
430110520061	Case	Accusative	
430120020171	Voice	MiddlePassive	Middle
430120090181	Gender	Masculine	
430120090181	Number	Singular	
430120090181	Case	Accusative	
430120120131	Voice	MiddlePassive	Middle
430120130161	Voice	MiddlePassive	Middle
430120150021	Voice	MiddlePassive	Middle
430120150051	Voice	Middle	Active
430120150091	Voice	MiddlePassive	Middle
430120150101	Voice	MiddlePassive	Middle
430120220011	Voice	MiddlePassive	Middle
430120220081	Voice	MiddlePassive	Middle
430120230041	Voice	MiddlePassive	Middle
430120390041	Voice	MiddlePassive	Middle
430130020031	Voice	MiddlePassive	Middle
430130020161	Case	Genitive	Nominative
430130030041	Tense	Aorist	Perfect
430130050201	Voice	MiddlePassive	Passive
430130060011	Voice	MiddlePassive	Middle
430130090101	Gender	Neuter	
430130090101	Number	Singular	
430130090101	Case	Accusative	
430130100061	Voice	MiddlePassive	Passive
430130230021	Voice	MiddlePassive	Middle
430130260011	Voice	MiddlePassive	Middle
430130260081	Person	First	
430130260081	Mood	Indicative	Participle
430130260081	Tense	Future	Aorist
430130260231	Case	Genitive	Dative
430130270191	Gender	Neuter	
430130270191	Number	Singular	
430130270191	Case	Accusative	
430130280061	Voice	MiddlePassive	Middle
430130300071	Gender	Masculine	
430130300071	Number	Singular	
430130300071	Case	Nominative	
430130320151	Gender	Masculine	
430130320151	Number	Singular	
430130320151	Case	Nominative	
430130330201	Voice	MiddlePassive	Middle
430130360141	Voice	MiddlePassive	Middle
430130360201	Gender	Neuter	
430130360201	Number	Singular	
430130360201	Case	Accusative	
430130370091	Voice	MiddlePassive	Middle
430130380011	Voice	MiddlePassive	Middle
430130380191	Tense	Aorist	Future
430130380191	Mood	Subjunctive	Indicative
430140010131	Mood	Imperative	Indicative
430140020171	Voice	MiddlePassive	Middle
430140030091	Voice	MiddlePassive	Middle
430140050101	Voice	MiddlePassive	Middle
430140060161	Voice	MiddlePassive	Middle
430140090051	Case	Dative	Accusative
430140090061	Case	Dative	Accusative
430140120251	Voice	MiddlePassive	Middle
430140170091	Voice	MiddlePassive	Middle
430140180051	Voice	MiddlePassive	Middle
430140190181	Voice	Active	Middle
430140280081	Voice	MiddlePassive	Middle
430140280171	Voice	MiddlePassive	Middle
430140300061	Voice	MiddlePassive	Middle
430140310181	Voice	MiddlePassive	Middle
430150040111	Voice	MiddlePassive	Middle
